course_code_full,course_title,units,course_info,class_notes_ref,prereq_course,coreq_courses
ART 374A,Biomedical Rendering,3,,,ART 130,
ART 374B,Biomedical Illustration,3,,,ART 130,
ART 375,Art and Social Action: A Global Perspective,3,,,Upper-division standing,
ART 376,Core Studio: Printmaking - Relief,3,,,ART majors and ART Pre-majors only,
ART 377,Core Studio: Printmaking - Silkscreen,3,,,ART 130,
ART 378,Advanced Studio: Printmaking - Etching,3,,,ART or Pre-ART majors: ART 130 and 181,
ART 379,Advanced Studio: Printmaking - Lithography,3,,,ART or Pre-ART majors: ART 130 and 181,
ART 380,Social Engagement with Printmaking,3,,,"ART 130, ART 181, and AH 111A or AH 111B",
ART 381,Core Studio: Drawing,3,,,ART 130,
ART 382,Production for Fine Art,3,,,ART 223,
ART 383,Core Studio: Painting - Life,3,,,ART 130,
ART 384,Core Studio: Drawing - Life,3,,,ART 130,
ART 385,Watercolor Painting,3,,,ART 130,
ART 387,Core Studio: Painting,3,,,ART 130,
ART 388,Core Studio: Painting - Color Theory,3,,,ART 130,ART 130
ART 390,Drawing: Figures in Context,3,,,ART 184 or consent of instructor,"ART 371A or ART 291, or consent of instructor"
ART 391,Core Studio: Animation - Practices,3,,,ART 291,
ART 392,Animation: Acting and Staging,3,,,ART 272,
ART 393,Core Studio: Animation - Design 1,3,,,ART 184 or consent of instructor,ART 291 or ART 371A or consent of instructor
ART 394,Professional Practices in Illustration/Animation,3,,,ART 391,ART 391
ART 401,Cross-cultural and Community-based Practices in Art,3,,,Completion of 12 units of Art Foundation,
ART 402,Core Studio: Animation - Story Art,3,,,ART 391,ART 311 or consent of instructor
ART 407,Materials and Methods for K-12 Classrooms,3,,,Completion of 12 units of Art Foundation,
ART 408,Perspectives in Contemporary Art Education,3,,,ART majors Only,
ART 412,Aesthetic Theories and Art Education,3,,,Completion of 12 units of Art Foundation,
ART 414,Advanced Studio: Photography - Documentary,3,,,ART 342A,
ART 415,On-Site Studies in Art Education,3,,,Completion of 12 units of Art Foundation,
ART 416,Advanced Studio: Animation Filmmaking,3,,,"ART 391, ART 393, and ART 402, or instructor consent",
ART 417,Advanced Animation Practices,3,,,ART 494A,ART 494A
ART 418,Advanced Studio: Animation - Design 2,3,,,BFA Illustration/Animation/Pre-production major,ART 271
ART 419,Advanced Studio: Graphic Design - 5D,3,,,ART 337 and ART 421,
ART 420,Graphic Design Workshop,3,,,Consent of instructor and portfolio review,
ART 421,Core Studio: Graphic Design - Advanced Typography,3,,,ART 334 and ART 336,
ART 423,Advanced Studio: Graphic Design - Advanced Topics I,3,,,ART 337,
ART 424,Advanced Studio: Graphic Design - Advanced Topics II,3,,,ART 419 and ART 423,
ART 425,Media Design: Advanced Narrative,3,,,ART 419 and ART 423,
ART 426,Advanced Studio: Animation - 3D CG 1,3,,,ART 291,
ART 427,Advanced Studio: Animation - 3D CG 2,3,,,ART 426,
ART 428,Advanced Studio: Fiber - Weaving,3,,,ART 130,
ART 429,Advanced Studio: Fiber - Paper Sculpture,3,,,ART 265,
ART 430,Advanced Studio: Fiber - Artist Books/Papermaking,3,,,"ART 130,",
ART 431,Advanced Studio: Fiber - Material Embodiment,3,,,ART 265; ART 328 or ART 329; Art majors only or consent of Department Advisor or,
ART 436A,Sculpture/4D: Video Art,3,,,ART majors and Pre-majors: ART 130,
ART 436B,Sculpture/4D: Video Art,3,,,ART 436A,
ART 439,Advanced Studio: Fiber - Textile Politics,3,,,ART 265 or Consent of Department Advisor or Instructor,
ART 440,Art in Public Places: Theory and Practice,3,,,ART 130,
ART 441,Ceramic Arts Internship,3,,,Ceramics major or minor; or consent of instructor,
ART 442,Internship in Graphic Design,3,,,"Graphic Design Major or consent of instructor, exclude Freshmen",
ART 444,Advanced Black and White Photography,3,,,ART 340,
ART 447A,Core Studio: Photography - Lighting,3,,,ART 342A,
ART 447B,Advanced Studio Lighting,3,,,ART 447A,
ART 448,Advanced Studio: Photography - Moving Image,3,,,ART 342A,
ART 449,Experimental Practices in Photography,3,,,ART 340,
ART 450A,Advanced Studio: Sculpture - Installation,3,,,"ART 241, ART 263 or ART 328A",
ART 450B,Advanced Studio: Sculpture - Installation,3,,,"ART 450A, or consent of instructor",
ART 451A,Advanced Studio: Ceramic Arts - Projects/Practice,3,,,BFA Ceramics major; completion of all 100 level degree requirements for ART and AH or,
ART 451B,Advanced Studio: Ceramic Arts - Projects/Practice,3,,,BFA Ceramics major,
ART 453,Ceramic Arts Seminar,3,,,ART 130,
ART 454A,Advanced Studio: Wood - Architecture,3,,,ART 353B,
ART 454B,Advanced Studio: Wood - Upholstery,3,,,"ART 353B,",
ART 458A,Advanced Studio: Metals - Fabrication,3,,,ART 357B,
ART 458B,Advanced Studio: Metals - Experimental,3,,,ART 357B,
ART 460A,Advanced Studio: Sculpture - Critique,3,,,"Art majors: ART 360A, or consent of instructor",
ART 460B,Advanced Sculpture Critique 2,3,,,ART 460A,
ART 465,Advanced Studio: Photography Image-Strategies,3,,,ART 342A,
ART 471A,Advanced Studio: Illustration - 3,3,,,ART 371B,
ART 471B,Advanced Studio: Illustration - 4,3,,,ART 471A,
ART 472,Storyboarding for Film and Television,3,,,BFA Illustration/animation majors only,
ART 473,Seminar in Photo-Based Art,3,,,ART 342A,
ART 474,Seminar in Sculpture and Time-Based Art,3,,,ART 261,
ART 475,Advanced Studio: Printmaking - Photo-digital,3,,,ART 130 and ART 181,
ART 476,Experimental Animation 1,3,,,ART 371A or ART 391 or consent of instructor,
ART 477,Sequential Photographic Strategies,3,,,ART 342A,
ART 478,Experimental Animation 2,3,,,ART 476,
ART 480,Advanced Studio: Printmaking - Monotype,3,,,"ART 130, and ART 181",
ART 481,Advanced Studio: Drawing,3,,,ART 381,
ART 482,Advanced Studio: Illustration - Sequential,3,,,For Illustration Majors: ART 471A,
ART 483,Advanced Studio: Painting - Life,3,,,ART 383,
ART 484,Advanced Studio: Drawing - Life,3,,,ART 384,
ART 487,Advanced Studio: Painting,3,,,ART 387,
ART 489,Selected Topics in Visual Art,,,,Art majors only,
ART 490,Selected Topics in Studio Art,,,,Consent of instructor,
ART 491A,Ceramic Arts: BFA Culminating Project,1,,,ART 451A,
ART 491B,3-D Media-Senior Project,1,,,3-D Media major or consent of instructor,
ART 491C,Photography - Senior Project,1,,,For students in the last semester of the BFA Option in Photography,ART 499C
ART 491E,Animation Senior Project,1,,,Senior Animation and Pre-Production Major,ART 494A or ART 499E
ART 491F,Sculpture/4D Senior Project,1,,,Senior Sculpture major; consent of instructor,
ART 491G,Drawing and Painting: Senior Project,1,,,ART 496A,ART 496B
ART 491P,Printmaking: Senior Project,1,,,Senior Printmaking majors only,
ART 491Q,Illustration Senior Project,1,,,"Senior Illustration Major, to be taken in final semester",ART 471B
ART 492F,Concentrated Studies in Life Drawing,3,,,ART majors,ART 384
ART 492G,Concentrated Studies in Abstract Painting,3,,,ART majors,ART 387
ART 492Z,Concentrated Studies in Life Painting,3,,,ART 383,
ART 494A,Animation Senior Film I,3,,,ART 416,ART 418 or consent of instructor
ART 494B,Animation Senior Film II,3,,,ART 494A,
ART 495,Field Studies in Art,,,,"School Chair or Undergraduate/Graduate Advisor approval, restricted to",
ART 496A,Advanced Studio: Drawing & Painting - Capstone,3,,,Senior Drawing and Painting majors only,
ART 496B,Advanced Studio: Drawing & Painting - Capstone,3,,,ART 496A,
ART 499A,Special Studies in Ceramic Arts,3,,,Ceramics majors only or consent of instructor,
ART 499B,Special Studies in Wood,3,,,ART 354B,
ART 499C,Special Studies in Photography: Culminating,3,,,ART 499V,ART 491C
ART 499D,Special Studies in Drawing,3,,,ART 381,
ART 499E,Special Studies in Animation,3,,,"BFA Animation and Pre-Production Major, ART 416, or consent of instructor",
ART 499F,Special Studies in Illustration,3,,,Illustration major or declared Biomedical Illustration Prep Certificate,Illustration major or declared Biomedical Illustration Prep Certificate
ART 499J,Special Studies in Metalsmithing and Jewelry,3,,,3-D Media major or consent of instructor,
ART 499K,Special Studies in Painting,3,,,ART 387,
ART 499N,Special Studies in Fiber and Mixed Media,3,,,3-D Media majors only or consent of instructor,
ART 499O,Special Studies in Sculpture/4D,3,,,Sculpture majors or consent of instructor or Sculpture/4D Minors and ART 263,
ART 499R,Special Studies in Printmaking,3,,,"Printmaking majors, minors, or consent of instructor",
ART 499S,Special Studies in Graphic Design,3,,,Graphic Design major or consent of instructor,
ART 499V,Special Studies in Art Photography,3,,,School of Art majors and Photography minors only,
ART 501,Cross-cultural and Community-based Practices in Art,3,,,Graduate student in Art or consent of instructor,
ART 502,Core Studio: Animation - Story Art,3,,,Graduate student in Art or consent of instructor,
ART 507,Art Education Studio,3,,,Graduate student in Art Education or consent of instructor,
ART 510,Research in Art Education,2,,,Graduate student in Art or consent of instructor,
ART 512,Aesthetic Theories and Art Education,3,,,ART and Liberal Studies track I majors,
ART 513,Higher Education Pedagogy,3,,,Graduate student in Art History or Art majors,
ART 514,Advanced Studio: Photography - Documentary,3,,,Graduate student in Art or consent of instructor,
ART 516,Advanced Studio: Animation - Filmmaking,3,,,Graduate student in Art or consent of instructor,
ART 517,Advanced Animation Practices,3,,,ART 516,
ART 518,Advanced Studio: Animation - Design 2,3,,,"Graduate student in Art, or consent of instructor",
ART 519,Advanced Studio: Graphic Design - 5D,3,,,Graduate student in ART or consent of instructor,
ART 526,Advanced Studio: Animation - 3D CG1,3,,,Graduate Student in Art or consent of instructor,
ART 527,Advanced Studio: Animation - 3D CG2,3,,,Graduate student in ART or consent of instructor,
ART 536A,Sculpture/4D: Video Art,3,,,Graduate student in Art or consent of instructor,
ART 536B,Sculpture/4D: Video Art,3,,,ART 536A,
ART 540,Art in Public Places: Theory and Practice,3,,,Graduate student in Art or consent of instructor,
ART 544,Fine Print Photography,3,,,Graduate student in Art or consent of instructor,
ART 547A,Core Studio: Photography - Lighting,3,,,Graduate student in Art or consent of instructor,
ART 547B,Advanced Studio Lighting,3,,,Graduate student in Art or consent of instructor,
ART 548,Advanced Studio: Photography - Moving Image,3,,,Graduate Student in Art or consent of instructor,
ART 549,Experimental Practices in Photography,3,,,Graduate student in Art or consent of instructor,
ART 550A,Advanced Studio: Sculpture - Installation,3,,,Graduate student in Art or consent of instructor,
ART 551A,Advanced Ceramics - Graduate,3,,,Graduate student in Art or consent of instructor,
ART 551B,Advanced Ceramics - Graduate,3,,,ART 551A,
ART 554A,Wood - Graduate,3,,,Graduate student in Art or consent of instructor,
ART 554B,Wood - Graduate,3,,,Graduate student in Art or consent of instructor,
ART 558A,"Metalsmithing, Jewelry and Enameling",3,,,3-D Media major or consent of instructor,
ART 558B,"Metalsmithing, Jewelry and Enameling",3,,,3-D Media major or consent of instructor,
ART 565,Advanced Studio: Photography Image-Strategies,3,,,Graduate student in Art or consent of instructor,
ART 572,Storyboarding for Film and Television,3,,,Graduate student in Art or consent of instructor,
ART 573,Seminar in Photo-Based Art,3,,,Graduate student in Art,
ART 574,Seminar in Sculpture and Time-Based Art,3,,,Graduate student in Art or consent of instructor,
ART 575,Advanced Studio: Printmaking - Photo-digital,3,,,Graduate student in Art or consent of instructor,
ART 576,Experimental Animation 1,3,,,Graduate student in Art or consent of instructor,
ART 578,Experimental Animation 2,3,,,ART 576,
ART 580,Advanced Studio: Printmaking - Monotype,3,,,Graduate student in Art or consent of instructor,
ART 582,Advanced Studio: Illustration - Sequential,3,,,Graduate student in Art or consent of instructor,
ART 583,Advanced Life Graduate Painting,3,,,Graduate student in Art or consent of instructor,
ART 589,Selected Topics in Visual Art,,,,Graduate Standing in School of Art or consent of instructor,
ART 590,Selected Topics in Studio Art,,,,Consent of instructor,
ART 592Z,Graduate Concentrated Studies in Life Painting,3,,,Graduate student in Art or consent of instructor,
ART 597A,Graduate Studies: Ceramics,3,,,Graduate M,
ART 597B,Graduate Studies: Wood,3,,,Graduate M,
ART 597D,Graduate Studies: Drawing and Painting,3,,,Graduate M,
ART 597E,Graduate Studies: Animation,3,,,"Graduate MFA student, or consent of instructor",
ART 597F,Graduate Studies: Illustration,3,,,Graduate M,
ART 597J,Graduate Studies: Metal,3,,,Graduate M,
ART 597K,Graduate Studies: Painting,3,,,Graduate M,
ART 597L,Graduate Studies: Life Drawing and Painting,3,,,Graduate M,
ART 597N,Graduate Studies: Fiber,3,,,Graduate M,
ART 597O,Graduate Studies: Sculpture/4D,3,,,Graduate M,
ART 597R,Graduate Studies: Printmaking,3,,,Graduate M,
ART 597S,Graduate Studies: Visual Communication Design,3,,,Graduate M,
ART 597V,Graduate Studies: Photography,3,,,Graduate M,
ART 598A,Graduate Studies: Advanced Ceramics,3,,,Graduate M,
ART 601A,Seminar in Art Education,3,,,Graduate student in Art Education or consent of instructor,
ART 601B,Seminar in Art Education,3,,,Graduate student in Art Education or consent of instructor,
ART 651,Seminar in Ceramic Art,3,,,Graduate student in Ceramics or consent of instructor,
ART 681,Graduate Studies: Art Theory/Criticism,3,,,Graduate M,
ART 682,Graduate Studies: Professional Practices for Studio Art,3,,,Graduate M,
ART 683,Graduate Studies: Image as Text,3,,,Graduate M,
ART 684,Graduate Studies: Professional Practices for Visual,3,,,Graduate M,
ART 685,Writing for Artists,3,,,Graduate MFA student or consent of instructor,
ART 692,Project Exhibition,3,,,Advancement to Candidacy and a registration in ART 698 or ART 699,
ART 694,Graduate Studies: Directed Studio,1,,,,Graduate Art majors
ART 698A,Art Education Thesis or Project,,,,Advancement to Candidacy and an approved Thesis or Project Statement,
ART 698B,Studio Project,,,,Advancement to Candidacy and an approved project statement,
ART 699,Graduate Studies: MFA Project,2,,,"MFA Art Student, Advancement to Candidacy and an approved Project Statement",
ASAM 100A,Composition I,3,,,CSU General Education Written Communication Placement,
ASAM 100B,Composition II,3,,,CSU General Education English Composition Placement; credit in ENGL 100A,
