course_code_full,course_title,units,course_info,class_notes_ref,prereq_course,coreq_courses
DESN 341B,Interior Design,4,,,"DESN 341A with a “C” or better, Junior standing in the Interior Design program or consent of instructor, and department advisor consent",
DESN 342,Interior/Architectural Presentations,3,,,"DESN 340 , Junior standing in the Interior Design program, and department advisor consent",DESN 341A or consent of instructor
DESN 343,Advanced Drafting and Detailing,3,,,"DESN 312 , DESN 245 , Junior standing in the Interior Design program or consent of instructor, and department advisor consent",
DESN 344B,Display and Exhibition Design,3,,,DESN 344A or consent of instructor,
DESN 346,Computer-Aided Design - 3D Modeling,3,,,DESN 246 with a “C” or better,
DESN 351A,Process of Architectural/Interior Lighting Design,2,,,"DESN 230 , DESN 244 or consent of instructor",
DESN 351B,Applications of Architectural/Interior Lighting Design,2,,,"DESN 351A or consent of instructor Focused development of major categories of lighting design application (residential, office, wayfinding, etc",
DESN 352A,Specialty Equipment,1,,,DESN 156 or DESN 336 or DESN 346 ; or consent of instructor,
DESN 352B,Advanced Specialty Equipment,1,,,DESN 352A or consent of instructor,
DESN 355,Computer Aided Graphics II,3,,,DESN 255 or consent of instructor,
DESN 356,Advanced 3D Computer-Aided Design,3,,,"DESN 120B or ART 131 with a “C” or better; DESN 150 , DESN 151 , DESN 156 , DESN 232 , and DESN 255 with a “C” or better",
DESN 360A,Environmental Communication Design,3,,,DESN 230 or DESN 255 ; DESN 336 or DESN 346 or DESN 356,
DESN 360B,Advanced Environmental Communication Design,3,,,DESN 360A with a “C” or better or consent of instructor,
DESN 366,Advanced 3D Digital Modeling,2,,,DESN 346 or consent of instructor,
DESN 367,History and Theory of Architecture,3,,,Completion of GE Foundation requirements,
DESN 368,History and Theory of Design,3,,,Completion of GE Foundation requirements,
DESN 369,History of Furniture and Decorative Arts,3,,,Completion of GE Foundation requirements,
DESN 431A,Advanced Industrial Design,4,,,"DESN 331B or consent of instructor, and department advisor consent",
DESN 431B,Advanced Industrial Design,4,,,"DESN 431A with a “C” or better or consent of instructor, and department advisor consent",
DESN 435A,Furniture Design,3,,,"DESN 120B; DESN 151 ; DESN 230 or DESN 232 ; DESN 336, DESN 346 or DESN 356; DESN 341A - Interior Design and for BA and BS: DESN 255 ; or consent of instructor",
DESN 435B,Advanced Furniture Design,3,,,DESN 435A or consent of instructor,
DESN 440,Professional Practice for Interior Architecture,3,,,"Completion of GE Foundation requirements, completion of one or more Exploration courses, upper division status, and department advisor consent",DESN 441A or consent of instructor
DESN 441A,Advanced Interior Design,4,,,"DESN 341B , DESN 343 or consent of instructor, and department advisor consent",
DESN 441B,Advanced Interior Design,4,,,"DESN 441A with a “C” or better or consent of instructor, and department advisor consent",
DESN 442G,Internship in Industrial Design,3,,,DESN 331A or consent of instructor,
DESN 442H,Internship in Interior Design,,,,DESN 341A or consent of instructor,
DESN 442J,Internship in Design,,,,"BA major, junior or senior, 2",
DESN 450,BA Senior Project,3,,,"DESN 336 , DESN 346 , or DESN 356 ; and DESN 360A or consent of instructor",
DESN 454,Technologies for Hybrid Design,3,,,Upper Division Design student or instructor consent,
DESN 455,Computer Aided Graphics III,3,,,DESN 255 and DESN 355 or consent of instructor,
DESN 469,Entertainment Design: History and Practice,3,,,"Upper Division Standing and 3 units from the following: AH 101 , AH 111A , AH 111B , DANC 205 , DESN 110 , DESN 367 , DESN 368 , DESN 369 , CINE 299 , MUS 191A , MUS 191B , THEA 221 , or THEA 222",
DESN 481,Designing for User Experiences,3,,,Upper division standing or consent of instructor,
DESN 482,Research Methods for Inclusive UX Design,3,,,Upper division standing or consent of instructor,
DESN 483,Data and Technologies of Human Interaction Design,3,,,Upper Division standing and DESN 255 or consent of instructor,
DESN 490,Selected Topics in Design,,,,Consent of instructor,
DESN 495,Field Studies in Design,,,,Consent of instructor,
DESN 499C,Special Studies in Display and Exhibition Design,3,,,Consent of instructor,
DESN 499G,Special Studies in Industrial Design,3,,,Consent of instructor,
DESN 499H,Special Studies in Interior Design,3,,,Consent of instructor,
DESN 551,"Materials, Tools and Techniques of Prototyping",3,,,"Graduate standing in the HXDI program, School of Art, or Engineering; or consent of instructor",
DESN 555,Computer Aided Graphics III,3,,,Graduate student in HXDI prorgam or consent of instructor,
DESN 570,Applied Design in Contemporary Society,3,,,Graduate student in HXDI program or consent of instructor,
DESN 581,Designing for User Experiences,3,,,Graduate student in HXDI program or consent of instructor,
DESN 582,Research Methods for Inclusive UX Design,3,,,Graduate student in HXDI program or consent of instructor,
DESN 583,Data and Technologies of Human Interaction Design,3,,,Graduate student in HXDI program or consent of instructor,
DESN 585,Human Experience and Social Design Seminar,3,,,"DESN 555 or equivalent; DESN 570 ; DESN 581 Graduate seminar involving the social context and interdisciplinarity of user experience including topics such as research-based, design-thinking processes, boundaries of spaces, objects, and interfaces","DESN 555 or equivalent; DESN 570 ; DESN 581 Graduate seminar involving the social context and interdisciplinarity of user experience including topics such as research-based, design-thinking processes, boundaries of spaces, objects, and interfaces"
DESN 586,Human Experience and Embodied Interactions Studio,3,,,"Graduate student in the HXDI program; One of the following: DESN 555 , DESN 570 , DESN 581 , DESN 582 , DESN 583 , DESN 585",
DESN 587,Design Strategy for Human Experience Interactions,3,,,Graduate student in the HXDI program; or consent of instructor,
DESN 590,Selected Topics in Design,,,,Graduate standing; consent of graduate advisor,
DESN 592,Graduate Internship,,,,Graduate standing in the HXDI program; consent of graduate advisor,
DESN 595,Field Studies in Design,,,,Graduate standing; consent of instructor and graduate advisor,
DESN 670,Global Design Theory and Practice,3,,,Graduate student in the HXDI program,
DESN 686,Immersive Design Research Lab,,,,"Graduate student in the HXDI program; One of the following: DESN 555 , DESN 570 , DESN 581 , DESN 582 , DESN 583 , DESN 585",
DESN 697,Directed Graduate Studies,,,,Graduate standing; consent of instructor and graduate advisor,
DPT 701,Anatomy for Physical Therapy,6,,,Admission to DPT program,
DPT 703,Neuroanatomy,3,,,Open to DPT graduate students only,DPT 701
DPT 705B,Biomechanics II and Gait,3,,,"DPT 701, DPT 705A",
DPT 706,Physiology and Pharmacology for Physical Therapists,4,,,Admission to the DPT program,
DPT 708,Motor Learning and Motor Control,2,,,Admission to DPT program,
DPT 710,Pathology for Physical Therapy,3,,,Admission to DPT program,
DPT 718,Fundamentals of Physical Therapy,2,,,Admission to the DPT program,
DPT 720,Professional Interactions,3,,,Admission to DPT program,
DPT 721,Professional Practice Issues,2,,,DPT 720,
DPT 722,Critical Thinking for Physical Therapy,1,,,"DPT 720 , DPT 721",
DPT 732,Evaluation and Management of Individuals with Musculoskeletal Conditions I,3,,,DPT 705A,
DPT 733,Evaluation and Management of Individuals with Musculoskeletal Conditions II,4,,,"DPT 705A , DPT 732",
DPT 734,Evaluation and Management of Individuals with Musculoskeletal Conditions III,2,,,"DPT 705A , DPT 732 , DPT 733",
DPT 736,Management of Individuals with Orthotic and Prosthetic needs,2,,,"DPT 732 , DPT 705A, DPT 705B",
DPT 737,Sports Rehabilitation in Physical Therapy,2,,,DPT 734,
DPT 740,Evaluation and Management of Individuals with Neurologic Disorders,2,,,DPT 703,
DPT 741,Evaluation and Management of Individuals with Complex Neurologic Disorders,3,,,DPT 740,DPT 782
DPT 742,Advanced Management of Individuals with Neuromuscular Disorders,2,,,"DPT 741 , DPT 783",
DPT 745,Management of the Pediatric Population,3,,,"DPT 707 , DPT 740",
DPT 750,Imaging for Physical Therapists,2,,,"DPT 710 , DPT 732",
DPT 752,Differential Diagnosis for Physical Therapists,2,,,"DPT 710, DPT 721, DPT 731, DPT 732 , DPT 740, DPT 750",
DPT 760,Management of Individuals with Cardiopulmonary Disorders,3,,,"DPT 706 , DPT 709",
DPT 765,Management of Individuals with Integumentary Disorders,2,,,DPT 710,
DPT 767,Management of the Geriatric Population,2,,,"DPT 733 , DPT 734 , DPT 741 , DPT 760",
DPT 768,Integrated Management of Complex Patients,3,,,"DPT 707 , DPT 710 , DPT 731 , DPT 750 , DPT 752",
DPT 769,Advanced Management of Individuals with Cardiopulmonary Disorders,1,,,DPT 760,
DPT 770,Health Care Delivery I,2,,,"DPT 721 , DPT 722",
DPT 771,Health Care Delivery II,2,,,DPT 770,
DPT 780A,Orthopedic Integrated Clinical Experience I,1,,,DPT 732,
DPT 780B,Orthopedic Integrated Clinical Experience II,1,,,"DPT 732 , DPT 733 , DPT 734",
DPT 781,Applied Clinical Decision Making,2,,,"DPT 731 , DPT 732 , DPT 740",
DPT 782,Neurological Integrated Clinical Experience I,1,,,DPT 740,DPT 741
DPT 783,Neurological Integrated Clinical Experience II,1,,,DPT 782,
DPT 784,Full Time Clinical Experience,6,,,"DPT 733 , DPT 734 , DPT 741 , DPT 760 , DPT 781, DPT 782, DPT 783",
DPT 785,Clinical Internship I,6,,,"DPT 752 , DPT 781 , DPT 784",
DPT 786,Clinical Internship II,6,,,"DPT 781 , DPT 784 , DPT 785",
DPT 790,Selected Topics in Physical Therapy,,,,Admission to DPT program or consent of instructor,
DPT 796,Research Methods,2,,,Admission to DPT program,
DPT 799A,Doctoral Project - 1st semester,1,,,DPT 796,
DPT 799B,Doctoral Project - 2nd semester,2,,,DPT 796 and DPT 799A,
DPT 799C,Doctoral Project - 3rd semester,1,,,"DPT 796, DPT 799A, DPT 799B",
E E 186,Introduction to Programming and Applications for Electrical Engineers,3,,,,ENGL 100B or equivalent
E E 200H,Trends in Electrical Engineering,1,,,Engr Honors Program track I or II,
E E 202,Computer Methods in Engineering,3,,,E E 186 and MATH 123 all with a grade of “C” or better,
E E 210,Electro-Magnetic Foundations in Electrical Engineering,3,,,PHYS 151 all with a grade of “C” or better,"MATH 123 , E E 210L"
E E 210L,Electro-Magnetic Foundations in Electrical Engineering Laboratory,1,,,,E E 210
E E 211,Electric and Electronic Circuits,3,,,( E E 210 / E E 210L or PHYS 152 ) and ( MATH 123 or equivalent) all with a grade of “C” or better,
E E 211L,Electric Circuits Laboratory,1,,,,E E 211
E E 220,Materials Sciences for Electrical Engineers,3,,,E E 210 or PHYS 152 all with a grade of “C” or better,
E E 301,Digital System Design,3,,,E E 201 with a grade of “C” or better,
E E 301H,Digital System Design,3,,,E E 201 with a “C” or better,
E E 310,Signals and Systems,3,,,E E 200 Fundamental concepts of signals and systems,E E 200 Fundamental concepts of signals and systems
E E 310H,Signals and Systems,3,,,E E 211 ; and MATH 370A or equivalent all with a grade of “C” or better and Engr Honors Program track I or II,E E 202
E E 330,Analog Electronic Circuits I,4,,,"E E 211 , E E 211L both with a grade of “C” or better",
E E 346,Microprocessor Principles and Applications,3,,,"E E 201 , E E 202 all with a grade of “C” or better",
E E 350,Energy Conversion Principles,3,,,"( E E 202 or equivalent) and E E 211 and E E 211L , or consent of instructor all with a grade of “C” or better",
E E 350H,Energy Conversion Principles,3,,,E E 202 and E E 211 and E E 211L with a “C” or better,
E E 360,Electromagnetic Fields,3,,,"MATH 224 , E E 310 all with a grade of “C” or better",
E E 370,Control Systems,3,,,"E E 202 and E E 310 , all with a grade of “C” or better",E E 370L
E E 370H,Control Systems,3,,,"E E 202 and (E E 310 or E E 310H), all with a grade of “C” or better",E E 370L
E E 370L,Control Systems Laboratory,1,,,E E 202 and E E 310 with a grade of “C” or better,E E 370
E E 380,"Probability, Statistics, and Stochastic Modeling",3,,,MATH 123 and ( E E 202 or BME 201 ); Completion of at least 60 units; Completion of the entire GE Foundations; Completion of at lease one GE Explorations class,
E E 381,Probability and Statistics with Applications to Computing,3,,,CECS 229 with a grade of “C” or better,
E E 382,Communication Systems I,3,,,"E E 202 and E E 310, all with a grade of “C” or better",
E E 382H,Communication Systems I,3,,,"E E 202 and (E E 310 or E E 310H) , all with a grade of “C” or better",
E E 386,Digital Signal Processing,3,,,E E 310 or CECS 301 all with a grade of “C” or better,
E E 386H,Digital Signal Processing,3,,,( E E 310 or E E 310H ) or ( CECS 301 or CECS 301H ) with a “C” or better,
E E 400D,Electrical Engineering Design Project,3,,,"(E E 301 or E E 346) , E E 330 , E E 350, E E 370 , and (E E 382 or E E 386) all with a grade of “C” or better",
E E 405,Selected Topics in Electrical Engineering,3,,,Senior standing in electrical engineering or consent of instructor or graduate standing,
E E 406,Medical Instrumentation and Measurements,3,,,E E 330 with a grade of “C” or better or consent of instructor or graduate standing,
E E 406L,Biomedical Engineering Laboratory,1,,,,E E 406
E E 407,Applications of Computers in Medicine,3,,,E E 346 with a grade of “C” or better or consent of instructor or graduate standing,
E E 412,Fractals in Engineering,3,,,E E 310 with a grade of “C” or better or graduate standing,
